1.801232056444406672e-06 9.047285837528166397e+00
1.803034125543336220e-06 9.055975094273843951e+00
1.804837997548800422e-06 9.064672696415515318e+00
1.806643674264538788e-06 9.073378651968296182e+00
1.808451157496097548e-06 9.082092968955022272e+00
1.810260449050838970e-06 9.090815655406267126e+00
1.812071550737922938e-06 9.099546719360274594e+00
1.813884464368319235e-06 9.108286168863003240e+00
1.815699191754820245e-06 9.117034011968192075e+00
1.817515734712021899e-06 9.125790256737277062e+00
1.819334095056334895e-06 9.134554911239412434e+00
1.821154274605997405e-06 9.143327983551573723e+00
1.822976275181053686e-06 9.152109481758413878e+00
1.824800098603382669e-06 9.160899413952430237e+00
1.826625746696674454e-06 9.169697788233824198e+00
1.828453221286444707e-06 9.178504612710590038e+00
1.830282524200045888e-06 9.187319895498559319e+00
1.832113657266648185e-06 9.196143644721304966e+00
1.833946622317250535e-06 9.204975868510198111e+00
1.835781421184696498e-06 9.213816575004479148e+00
1.837618055703651179e-06 9.222665772351142266e+00
1.839456527710615204e-06 9.231523468705017166e+00
1.841296839043937848e-06 9.240389672228818796e+00
1.843138991543793106e-06 9.249264391093015902e+00
1.844982987052209976e-06 9.258147633476015770e+00
1.846828827413050436e-06 9.267039407564013231e+00
1.848676514472020454e-06 9.275939721551070605e+00
1.850526050076683540e-06 9.284848583639172759e+00
1.852377436076440420e-06 9.293766002038125862e+00
1.854230674322542587e-06 9.302691984965623107e+00
1.856085766668105006e-06 9.311626540647306882e+00
1.857942714968084514e-06 9.320569677316663970e+00
1.859801521079294224e-06 9.329521403215080610e+00
1.861662186860416436e-06 9.338481726591925991e+00
1.863524714171981465e-06 9.347450655704431455e+00
1.865389104876380980e-06 9.356428198817756225e+00
1.867255360837881348e-06 9.365414364205056685e+00
1.869123483922599065e-06 9.374409160147360254e+00
1.870993475998532102e-06 9.383412594933716377e+00
1.872865338935536817e-06 9.392424676861091726e+00
1.874739074605340030e-06 9.401445414234412823e+00
1.876614684881551940e-06 9.410474815366637102e+00
1.878492171639646428e-06 9.419512888578655208e+00
1.880371536756973766e-06 9.428559642199347834e+00
1.882252782112773745e-06 9.437615084565651458e+00
1.884135909588154498e-06 9.446679224022444643e+00
1.886020921066106689e-06 9.455752068922640419e+00
1.887907818431515583e-06 9.464833627627205814e+00
1.889796603571141988e-06 9.473923908505106795e+00
1.891687278373632632e-06 9.483022919933320694e+00
1.893579844729536675e-06 9.492130670296955230e+00
1.895474304531279248e-06 9.501247167989076203e+00
1.897370659673192998e-06 9.510372421410883348e+00
1.899268912051495219e-06 9.519506438971601980e+00
1.901169063564300562e-06 9.528649229088530959e+00
1.903071116111633310e-06 9.537800800187101302e+00
1.904975071595407691e-06 9.546961160700787374e+00
1.906880931919440793e-06 9.556130319071165502e+00
1.908788698989465478e-06 9.565308283747965490e+00
1.910698374713110270e-06 9.574495063188983579e+00
1.912609960999911210e-06 9.583690665860141067e+00
1.914523459761328163e-06 9.592895100235539374e+00
1.916438872910719619e-06 9.602108374797367674e+00
1.918356202363360055e-06 9.611330498035959735e+00
1.920275450036450103e-06 9.620561478449859649e+00
1.922196617849094523e-06 9.629801324545702812e+00
1.924119707722333124e-06 9.639050044838359810e+00
1.926044721579114924e-06 9.648307647850833391e+00
1.927971661344314249e-06 9.657574142114311755e+00
1.929900528944742591e-06 9.666849536168220069e+00
1.931831326309126157e-06 9.676133838560145861e+00
1.933764055368123237e-06 9.685427057845872767e+00
1.935698718054332251e-06 9.694729202589465800e+00
1.937635316302276499e-06 9.704040281363154108e+00
1.939573852048412214e-06 9.713360302747402031e+00
1.941514327231146767e-06 9.722689275330974823e+00
1.943456743790813681e-06 9.732027207710823191e+00
1.945401103669687456e-06 9.741374108492156125e+00
1.947347408811998816e-06 9.750729986288506623e+00
1.949295661163908023e-06 9.760094849721605570e+00
1.951245862673536224e-06 9.769468707421534504e+00
1.953198015290943422e-06 9.778851568026617258e+00
1.955152120968139913e-06 9.788243440183457267e+00
1.957108181659101958e-06 9.797644332547035262e+00
1.959066199319746793e-06 9.807054253780583153e+00
1.961026175907949995e-06 9.816473212555647976e+00
1.962988113383557338e-06 9.825901217552166500e+00
1.964952013708363197e-06 9.835338277458353318e+00
1.966917878846125370e-06 9.844784400970773675e+00
1.968885710762578203e-06 9.854239596794393208e+00
1.970855511425409303e-06 9.863703873642480247e+00
1.972827282804276476e-06 9.873177240236682195e+00
1.974801026870819582e-06 9.882659705307075271e+00
1.976776745598635130e-06 9.892151277592033054e+00
1.978754440963309732e-06 9.901651965838414782e+00
1.980734114942395540e-06 9.911161778801417910e+00
1.982715769515421256e-06 9.920680725244642062e+00
1.984699406663909923e-06 9.930208813940165413e+00
1.986685028371354359e-06 9.939746053668439885e+00
1.988672636623231555e-06 9.949292453218339105e+00
1.990662233407017502e-06 9.958848021387240124e+00
1.992653820712163470e-06 9.968412766980915052e+00
1.994647400530112105e-06 9.977986698813586131e+00
1.996642974854310554e-06 9.987569825708009219e+00
1.998640545680187177e-06 9.997162156495345897e+00
2.000640115005168059e-06 1.000676370001524518e+01
2.002641684828689296e-06 1.001637446511589680e+01
2.004645257152169887e-06 1.002599446065392108e+01
2.006650833979049428e-06 1.003562369549451994e+01
2.008658417314758889e-06 1.004526217851134007e+01
2.010668009166734593e-06 1.005490991858656358e+01
2.012679611544434727e-06 1.006456692461096303e+01
2.014693226459315632e-06 1.007423320548378065e+01
2.016708855924845351e-06 1.008390877011280651e+01
2.018726501956518452e-06 1.009359362741445665e+01
2.020746166571834856e-06 1.010328778631364166e+01
2.022767851790311267e-06 1.011299125574384306e+01
2.024791559633498540e-06 1.012270404464718965e+01
2.026817292124953728e-06 1.013242616197431545e+01
2.028845051290273115e-06 1.014215761668451954e+01
2.030874839157068923e-06 1.015189841774566837e+01
2.032906657754981172e-06 1.016164857413422240e+01
2.034940509115692501e-06 1.017140809483533026e+01
2.036976395272906570e-06 1.018117698884270972e+01
2.039014318262361188e-06 1.019095526515872052e+01
2.041054280121843562e-06 1.020074293279441591e+01
2.043096282891167000e-06 1.021054000076945911e+01
2.045140328612185737e-06 1.022034647811216601e+01
2.047186419328808485e-06 1.023016237385958860e+01
2.049234557086978108e-06 1.023998769705739242e+01
2.051284743934682205e-06 1.024982245675993831e+01
2.053336981921971748e-06 1.025966666203033562e+01
2.055391273100934824e-06 1.026952032194034636e+01
2.057447619525712728e-06 1.027938344557043493e+01
2.059506023252515209e-06 1.028925604200986044e+01
2.061566486339592094e-06 1.029913812035651866e+01
2.063629010847269288e-06 1.030902968971712852e+01
2.065693598837919977e-06 1.031893075920709713e+01
2.067760252375982833e-06 1.032884133795057835e+01
2.069828973527973033e-06 1.033876143508056700e+01
2.071899764362461924e-06 1.034869105973874781e+01
2.073972626950088460e-06 1.035863022107559850e+01
2.076047563363577840e-06 1.036857892825043770e+01
2.078124575677715245e-06 1.037853719043133083e+01
2.080203665969361511e-06 1.038850501679514515e+01
2.082284836317468374e-06 1.039848241652760841e+01
2.084368088803050095e-06 1.040846939882320932e+01
2.086453425509221155e-06 1.041846597288533971e+01
2.088540848521165759e-06 1.042847214792616839e+01
2.090630359926154777e-06 1.043848793316670687e+01
2.092721961813560569e-06 1.044851333783690350e+01
2.094815656274832842e-06 1.045854837117548897e+01
2.096911445403513475e-06 1.046859304243007749e+01
2.099009331295252189e-06 1.047864736085722193e+01
2.101109316047781134e-06 1.048871133572230363e+01
2.103211401760933528e-06 1.049878497629960883e+01
2.105315590536653816e-06 1.050886829187239080e+01
2.107421884478978191e-06 1.051896129173274375e+01
2.109530285694046878e-06 1.052906398518171294e+01
2.111640796290120646e-06 1.053917638152931424e+01
2.113753418377552015e-06 1.054929849009443110e+01
2.115868154068822519e-06 1.055943032020498507e+01
2.117985005478513490e-06 1.056957188119777946e+01
2.120103974723322146e-06 1.057972318241860066e+01
2.122225063922076840e-06 1.058988423322227312e+01
2.124348275195712498e-06 1.060005504297252799e+01
2.126473610667285014e-06 1.061023562104210427e+01
2.128601072461989041e-06 1.062042597681279510e+01
2.130730662707130462e-06 1.063062611967535709e+01
2.132862383532145449e-06 1.064083605902954588e+01
2.134996237068612317e-06 1.065105580428422449e+01
2.137132225450228661e-06 1.066128536485721590e+01
2.139270350812828291e-06 1.067152475017539892e+01
2.141410615294393094e-06 1.068177396967476689e+01
2.143553021035028466e-06 1.069203303280028727e+01
2.145697570176996352e-06 1.070230194900608112e+01
2.147844264864689829e-06 1.071258072775530046e+01
2.149993107244647936e-06 1.072286937852017097e+01
2.152144099465568794e-06 1.073316791078208610e+01
2.154297243678288862e-06 1.074347633403147739e+01
2.156452542035795215e-06 1.075379465776789445e+01
2.158609996693242485e-06 1.076412289150007773e+01
2.160769609807928298e-06 1.077446104474582711e+01
2.162931383539308518e-06 1.078480912703209427e+01
2.165095320049012922e-06 1.079516714789503418e+01
2.167261421500819783e-06 1.080553511687990742e+01
2.169429690060674087e-06 1.081591304354113348e+01
2.171600127896698540e-06 1.082630093744237954e+01
2.173772737179169006e-06 1.083669880815640063e+01
2.175947520080550083e-06 1.084710666526524392e+01
2.178124478775466303e-06 1.085752451836009236e+01
2.180303615440717800e-06 1.086795237704133221e+01
2.182484932255295561e-06 1.087839025091864364e+01
2.184668431400358130e-06 1.088883814961087459e+01
2.186854115059244736e-06 1.089929608274609585e+01
2.189041985417494778e-06 1.090976405996170584e+01
2.191232044662817751e-06 1.092024209090428499e+01
2.193424294985114851e-06 1.093073018522968454e+01
2.195618738576489133e-06 1.094122835260308868e+01
2.197815377631225186e-06 1.095173660269890092e+01
2.200014214345801840e-06 1.096225494520082400e+01
2.202215250918909103e-06 1.097278338980191492e+01
2.204418489551418515e-06 1.098332194620445712e+01
2.206623932446422115e-06 1.099387062412014160e+01
2.208831581809202369e-06 1.100442943326992129e+01
2.211041439847247839e-06 1.101499838338408033e+01
2.213253508770269279e-06 1.102557748420232464e+01
2.215467790790173798e-06 1.103616674547363452e+01
2.217684288121083499e-06 1.104676617695636409e+01
2.219903002979346908e-06 1.105737578841830171e+01
2.222123937583517381e-06 1.106799558963654739e+01
2.224347094154368343e-06 1.107862559039760342e+01
2.226572474914907696e-06 1.108926580049742050e+01
2.228800082090349860e-06 1.109991622974128411e+01
2.231029917908153048e-06 1.111057688794397613e+01
2.233261984597991309e-06 1.112124778492964516e+01
2.235496284391768931e-06 1.113192893053186872e+01
2.237732819523635685e-06 1.114262033459373846e+01
2.239971592229965227e-06 1.115332200696773413e+01
2.242212604749366112e-06 1.116403395751579630e+01
2.244455859322701695e-06 1.117475619610939930e+01
2.246701358193063873e-06 1.118548873262944632e+01
2.248949103605787488e-06 1.119623157696631566e+01
2.251199097808468114e-06 1.120698473901995662e+01
2.253451343050935797e-06 1.121774822869975452e+01
2.255705841585272418e-06 1.122852205592462660e+01
2.257962595665826098e-06 1.123930623062307177e+01
2.260221607549186204e-06 1.125010076273305515e+01
2.262482879494200296e-06 1.126090566220209510e+01
2.264746413761989792e-06 1.127172093898732363e+01
2.267012212615919477e-06 1.128254660305535317e+01
2.269280278321636044e-06 1.129338266438244887e+01
2.271550613147041831e-06 1.130422913295440424e+01
2.273823219362305418e-06 1.131508601876658382e+01
2.276098099239881523e-06 1.132595333182404396e+01
2.278375255054484326e-06 1.133683108214135515e+01
2.280654689083103984e-06 1.134771927974272998e+01
2.282936403605023149e-06 1.135861793466206215e+01
2.285220400901789015e-06 1.136952705694281995e+01
2.287506683257232801e-06 1.138044665663811550e+01
2.289795252957484996e-06 1.139137674381078291e+01
2.292086112290944022e-06 1.140231732853324154e+01
2.294379263548315617e-06 1.141326842088764870e+01
2.296674709022585306e-06 1.142423003096581091e+01
2.298972451009030690e-06 1.143520216886920338e+01
2.301272491805240073e-06 1.144618484470907838e+01
2.303574833711087900e-06 1.145717806860632848e+01
2.305879479028747466e-06 1.146818185069157536e+01
2.308186430062711240e-06 1.147919620110522843e+01
2.310495689119761646e-06 1.149022112999736933e+01
2.312807258508989273e-06 1.150125664752783372e+01
2.315121140541810660e-06 1.151230276386628226e+01
2.317437337531938232e-06 1.152335948919206920e+01
2.319755851795401047e-06 1.153442683369432942e+01
2.322076685650558352e-06 1.154550480757205300e+01
2.324399841418070357e-06 1.155659342103392895e+01
2.326725321420938050e-06 1.156769268429854947e+01
2.329053127984471853e-06 1.157880260759424651e+01
2.331383263436308987e-06 1.158992320115918062e+01
2.333715730106429568e-06 1.160105447524141020e+01
2.336050530327130345e-06 1.161219644009876362e+01
2.338387666433041644e-06 1.162334910599893334e+01
2.340727140761143884e-06 1.163451248321953102e+01
2.343068955650740894e-06 1.164568658204797380e+01
2.345413113443476857e-06 1.165687141278155892e+01
2.347759616483353671e-06 1.166806698572754719e+01
2.350108467116702574e-06 1.167927331120301915e+01
2.352459667692204476e-06 1.169049039953497449e+01
2.354813220560902658e-06 1.170171826106039425e+01
2.357169128076173557e-06 1.171295690612610052e+01
2.359527392593767841e-06 1.172420634508893755e+01
2.361888016471778226e-06 1.173546658831563150e+01
2.364251002070656835e-06 1.174673764618287208e+01
2.366616351753231722e-06 1.175801952907736769e+01
2.368984067884679761e-06 1.176931224739574766e+01
2.371354152832545708e-06 1.178061581154462090e+01
2.373726608966755752e-06 1.179193023194066114e+01
2.376101438659593374e-06 1.180325551901047376e+01
2.378478644285715441e-06 1.181459168319068631e+01
2.380858228222169149e-06 1.182593873492801428e+01
2.383240192848364913e-06 1.183729668467913498e+01
2.385624540546094583e-06 1.184866554291077456e+01
2.388011273699546266e-06 1.186004532009977019e+01
2.390400394695274253e-06 1.187143602673294573e+01
2.392791905922240952e-06 1.188283767330727159e+01
2.395185809771783003e-06 1.189425027032973858e+01
2.397582108637629915e-06 1.190567382831743792e+01
2.399980804915921005e-06 1.191710835779760913e+01
2.402381901005177446e-06 1.192855386930755301e+01
2.404785399306321751e-06 1.194001037339468674e+01
2.407191302222690053e-06 1.195147788061661309e+01
2.409599612160011776e-06 1.196295640154102635e+01
2.412010331526420647e-06 1.197444594674574958e+01
2.414423462732475449e-06 1.198594652681885542e+01
2.416839008191131644e-06 1.199745815235849733e+01
2.419256970317758738e-06 1.200898083397301797e+01
2.421677351530158070e-06 1.202051458228100955e+01
2.424100154248528927e-06 1.203205940791118422e+01
2.426525380895513441e-06 1.204361532150254810e+01
2.428953033896161010e-06 1.205518233370424852e+01
2.431383115677947782e-06 1.206676045517566109e+01
2.433815628670793595e-06 1.207834969658648916e+01
2.436250575307035298e-06 1.208995006861658617e+01
2.438687958021440719e-06 1.210156158195608000e+01
2.441127779251231123e-06 1.211318424730542453e+01
2.443570041436049437e-06 1.212481807537529654e+01
2.446014747017980165e-06 1.213646307688663661e+01
2.448461898441566744e-06 1.214811926257078234e+01
2.450911498153775975e-06 1.215978664316925872e+01
2.453363548604045029e-06 1.217146522943400200e+01
2.455818052244245872e-06 1.218315503212722106e+01
2.458275011528703482e-06 1.219485606202145433e+01
2.460734428914212779e-06 1.220656832989964791e+01
2.463196306860012802e-06 1.221829184655504363e+01
2.465660647827801523e-06 1.223002662279124664e+01
2.468127454281756181e-06 1.224177266942230524e+01
2.470596728688503210e-06 1.225352999727259551e+01
2.473068473517137300e-06 1.226529861717686565e+01
2.475542691239238757e-06 1.227707853998036747e+01
2.478019384328845129e-06 1.228886977653868406e+01
2.480498555262468573e-06 1.230067233771781687e+01
2.482980206519115334e-06 1.231248623439429579e+01
2.485464340580256099e-06 1.232431147745500866e+01
2.487950959929843360e-06 1.233614807779730427e+01
2.490440067054331324e-06 1.234799604632906700e+01
2.492931664442640331e-06 1.235985539396856758e+01
2.495425754586201753e-06 1.237172613164466384e+01
2.497922339978924531e-06 1.238360827029660705e+01
2.500421423117211697e-06 1.239550182087419294e+01
2.502923006499979852e-06 1.240740679433778837e+01
2.505427092628630367e-06 1.241932320165821224e+01
2.507933684007067174e-06 1.243125105381682793e+01
2.510442783141714974e-06 1.244319036180561611e+01
2.512954392541488744e-06 1.245514113662703615e+01
2.515468514717816610e-06 1.246710338929411677e+01
2.517985152184652124e-06 1.247907713083054482e+01
2.520504307458444622e-06 1.249106237227048410e+01
2.523025983058181576e-06 1.250305912465880454e+01
2.525550181505354707e-06 1.251506739905090271e+01
2.528076905323979051e-06 1.252708720651280139e+01
2.530606157040609045e-06 1.253911855812121168e+01
2.533137939184313547e-06 1.255116146496342999e+01
2.535672254286689806e-06 1.256321593813738069e+01
2.538209104881883371e-06 1.257528198875172798e+01
2.540748493506560983e-06 1.258735962792573737e+01
2.543290422699925824e-06 1.259944886678935028e+01
2.545834895003737846e-06 1.261154971648326395e+01
2.548381912962284122e-06 1.262366218815881425e+01
2.550931479122396636e-06 1.263578629297803424e+01
2.553483596033472612e-06 1.264792204211375903e+01
2.556038266247436820e-06 1.266006944674945700e+01
2.558595492318789856e-06 1.267222851807943051e+01
2.561155276804570877e-06 1.268439926730866318e+01
2.563717622264378769e-06 1.269658170565289801e+01
2.566282531260387825e-06 1.270877584433872087e+01
2.568850006357319789e-06 1.272098169460343975e+01
2.571420050122463761e-06 1.273319926769513977e+01
2.573992665125691445e-06 1.274542857487278802e+01
2.576567853939431315e-06 1.275766962740609500e+01
2.579145619138683857e-06 1.276992243657558390e+01
2.581725963301042330e-06 1.278218701367270782e+01
2.584308889006663533e-06 1.279446336999966327e+01
2.586894398838284755e-06 1.280675151686951807e+01
2.589482495381243675e-06 1.281905146560627884e+01
2.592073181223443209e-06 1.283136322754472758e+01
2.594666458955395985e-06 1.284368681403062418e+01
2.597262331170191726e-06 1.285602223642056785e+01
2.599860800463512924e-06 1.286836950608204688e+01
2.602461869433655592e-06 1.288072863439354698e+01
2.605065540681499192e-06 1.289309963274441273e+01
2.607671816810526542e-06 1.290548251253492928e+01
2.610280700426838639e-06 1.291787728517639522e+01
2.612892194139129672e-06 1.293028396209100350e+01
2.615506300558703115e-06 1.294270255471190545e+01
2.618123022299491208e-06 1.295513307448332441e+01
2.620742361978025311e-06 1.296757553286039411e+01
2.623364322213454541e-06 1.298002994130923682e+01
2.625988905627563557e-06 1.299249631130707705e+01
2.628616114844739527e-06 1.300497465434206568e+01
2.631245952492017444e-06 1.301746498191346824e+01
2.633878421199042010e-06 1.302996730553153881e+01
2.636513523598090927e-06 1.304248163671757688e+01
2.639151262324091419e-06 1.305500798700402498e+01
2.641791640014589309e-06 1.306754636793432134e+01
2.644434659309770625e-06 1.308009679106299394e+01
2.647080322852478112e-06 1.309265926795575297e+01
2.649728633288182435e-06 1.310523381018932554e+01
2.652379593265002083e-06 1.311782042935156234e+01
2.655033205433719466e-06 1.313041913704153174e+01
2.657689472447753806e-06 1.314302994486934395e+01
2.660348396963178926e-06 1.315565286445627713e+01
2.663009981638741463e-06 1.316828790743484134e+01
2.665674229135827406e-06 1.318093508544861692e+01
2.668341142118506146e-06 1.319359441015246937e+01
2.671010723253497018e-06 1.320626589321237709e+01
