    0.11782E-05    0.72801E+01
    0.11794E-05    0.72871E+01
    0.11806E-05    0.72942E+01
    0.11818E-05    0.73012E+01
    0.11829E-05    0.73082E+01
    0.11841E-05    0.73153E+01
    0.11853E-05    0.73223E+01
    0.11865E-05    0.73294E+01
    0.11877E-05    0.73364E+01
    0.11889E-05    0.73435E+01
    0.11901E-05    0.73506E+01
    0.11912E-05    0.73577E+01
    0.11924E-05    0.73647E+01
    0.11936E-05    0.73718E+01
    0.11948E-05    0.73789E+01
    0.11960E-05    0.73860E+01
    0.11972E-05    0.73932E+01
    0.11984E-05    0.74003E+01
    0.11996E-05    0.74074E+01
    0.12008E-05    0.74146E+01
    0.12020E-05    0.74217E+01
    0.12032E-05    0.74288E+01
    0.12044E-05    0.74360E+01
    0.12056E-05    0.74432E+01
    0.12068E-05    0.74503E+01
    0.12080E-05    0.74575E+01
    0.12092E-05    0.74647E+01
    0.12105E-05    0.74719E+01
    0.12117E-05    0.74791E+01
    0.12129E-05    0.74863E+01
    0.12141E-05    0.74935E+01
    0.12153E-05    0.75007E+01
    0.12165E-05    0.75080E+01
    0.12177E-05    0.75152E+01
    0.12190E-05    0.75224E+01
    0.12202E-05    0.75297E+01
    0.12214E-05    0.75369E+01
    0.12226E-05    0.75442E+01
    0.12238E-05    0.75515E+01
    0.12251E-05    0.75587E+01
    0.12263E-05    0.75660E+01
    0.12275E-05    0.75733E+01
    0.12288E-05    0.75806E+01
    0.12300E-05    0.75879E+01
    0.12312E-05    0.75952E+01
    0.12324E-05    0.76025E+01
    0.12337E-05    0.76099E+01
    0.12349E-05    0.76172E+01
    0.12361E-05    0.76245E+01
    0.12374E-05    0.76319E+01
    0.12386E-05    0.76392E+01
    0.12399E-05    0.76466E+01
    0.12411E-05    0.76540E+01
    0.12423E-05    0.76613E+01
    0.12436E-05    0.76687E+01
    0.12448E-05    0.76761E+01
    0.12461E-05    0.76835E+01
    0.12473E-05    0.76909E+01
    0.12486E-05    0.76983E+01
    0.12498E-05    0.77057E+01
    0.12511E-05    0.77132E+01
    0.12523E-05    0.77206E+01
    0.12536E-05    0.77280E+01
    0.12548E-05    0.77355E+01
    0.12561E-05    0.77429E+01
    0.12573E-05    0.77504E+01
    0.12586E-05    0.77578E+01
    0.12599E-05    0.77653E+01
    0.12611E-05    0.77728E+01
    0.12624E-05    0.77803E+01
    0.12636E-05    0.77878E+01
    0.12649E-05    0.77953E+01
    0.12662E-05    0.78028E+01
    0.12674E-05    0.78103E+01
    0.12687E-05    0.78179E+01
    0.12700E-05    0.78254E+01
    0.12712E-05    0.78329E+01
    0.12725E-05    0.78405E+01
    0.12738E-05    0.78480E+01
    0.12751E-05    0.78556E+01
    0.12763E-05    0.78631E+01
    0.12776E-05    0.78707E+01
    0.12789E-05    0.78783E+01
    0.12802E-05    0.78859E+01
    0.12815E-05    0.78935E+01
    0.12827E-05    0.79011E+01
    0.12840E-05    0.79087E+01
    0.12853E-05    0.79163E+01
    0.12866E-05    0.79240E+01
    0.12879E-05    0.79316E+01
    0.12892E-05    0.79392E+01
    0.12905E-05    0.79469E+01
    0.12918E-05    0.79545E+01
    0.12930E-05    0.79622E+01
    0.12943E-05    0.79699E+01
    0.12956E-05    0.79776E+01
    0.12969E-05    0.79852E+01
    0.12982E-05    0.79929E+01
    0.12995E-05    0.80006E+01
    0.13008E-05    0.80083E+01
    0.13021E-05    0.80161E+01
    0.13034E-05    0.80238E+01
    0.13047E-05    0.80315E+01
    0.13060E-05    0.80393E+01
    0.13073E-05    0.80470E+01
    0.13087E-05    0.80548E+01
    0.13100E-05    0.80625E+01
    0.13113E-05    0.80703E+01
    0.13126E-05    0.80781E+01
    0.13139E-05    0.80858E+01
    0.13152E-05    0.80936E+01
    0.13165E-05    0.81014E+01
    0.13178E-05    0.81092E+01
    0.13192E-05    0.81170E+01
    0.13205E-05    0.81249E+01
    0.13218E-05    0.81327E+01
    0.13231E-05    0.81405E+01
    0.13245E-05    0.81484E+01
    0.13258E-05    0.81562E+01
    0.13271E-05    0.81641E+01
    0.13284E-05    0.81719E+01
    0.13298E-05    0.81798E+01
    0.13311E-05    0.81877E+01
    0.13324E-05    0.81956E+01
    0.13338E-05    0.82035E+01
    0.13351E-05    0.82114E+01
    0.13364E-05    0.82193E+01
    0.13378E-05    0.82272E+01
    0.13391E-05    0.82351E+01
    0.13404E-05    0.82431E+01
    0.13418E-05    0.82510E+01
    0.13431E-05    0.82590E+01
    0.13445E-05    0.82669E+01
    0.13458E-05    0.82749E+01
    0.13472E-05    0.82829E+01
    0.13485E-05    0.82908E+01
    0.13499E-05    0.82988E+01
    0.13512E-05    0.83068E+01
    0.13526E-05    0.83148E+01
    0.13539E-05    0.83228E+01
    0.13553E-05    0.83309E+01
    0.13566E-05    0.83389E+01
    0.13580E-05    0.83469E+01
    0.13593E-05    0.83550E+01
    0.13607E-05    0.83630E+01
    0.13621E-05    0.83711E+01
    0.13634E-05    0.83791E+01
    0.13648E-05    0.83872E+01
    0.13662E-05    0.83953E+01
    0.13675E-05    0.84034E+01
    0.13689E-05    0.84115E+01
    0.13703E-05    0.84196E+01
    0.13716E-05    0.84277E+01
    0.13730E-05    0.84358E+01
    0.13744E-05    0.84439E+01
    0.13758E-05    0.84521E+01
    0.13771E-05    0.84602E+01
    0.13785E-05    0.84684E+01
    0.13799E-05    0.84765E+01
    0.13813E-05    0.84847E+01
    0.13826E-05    0.84929E+01
    0.13840E-05    0.85011E+01
    0.13854E-05    0.85092E+01
    0.13868E-05    0.85174E+01
    0.13882E-05    0.85257E+01
    0.13896E-05    0.85339E+01
    0.13910E-05    0.85421E+01
    0.13924E-05    0.85503E+01
    0.13938E-05    0.85586E+01
    0.13951E-05    0.85668E+01
    0.13965E-05    0.85750E+01
    0.13979E-05    0.85833E+01
    0.13993E-05    0.85916E+01
    0.14007E-05    0.85999E+01
    0.14021E-05    0.86082E+01
    0.14035E-05    0.86164E+01
    0.14049E-05    0.86247E+01
    0.14064E-05    0.86330E+01
    0.14078E-05    0.86414E+01
    0.14092E-05    0.86497E+01
    0.14106E-05    0.86580E+01
    0.14120E-05    0.86664E+01
    0.14134E-05    0.86747E+01
    0.14148E-05    0.86831E+01
    0.14162E-05    0.86914E+01
    0.14176E-05    0.86998E+01
    0.14191E-05    0.87082E+01
    0.14205E-05    0.87166E+01
    0.14219E-05    0.87250E+01
    0.14233E-05    0.87334E+01
    0.14248E-05    0.87418E+01
    0.14262E-05    0.87502E+01
    0.14276E-05    0.87587E+01
    0.14290E-05    0.87671E+01
    0.14305E-05    0.87755E+01
    0.14319E-05    0.87840E+01
    0.14333E-05    0.87925E+01
    0.14348E-05    0.88009E+01
    0.14362E-05    0.88094E+01
    0.14376E-05    0.88179E+01
    0.14391E-05    0.88264E+01
    0.14405E-05    0.88349E+01
    0.14420E-05    0.88434E+01
    0.14434E-05    0.88519E+01
    0.14448E-05    0.88605E+01
    0.14463E-05    0.88690E+01
    0.14477E-05    0.88776E+01
    0.14492E-05    0.88861E+01
    0.14506E-05    0.88947E+01
    0.14521E-05    0.89032E+01
    0.14535E-05    0.89118E+01
    0.14550E-05    0.89204E+01
    0.14564E-05    0.89290E+01
    0.14579E-05    0.89376E+01
    0.14594E-05    0.89462E+01
    0.14608E-05    0.89548E+01
    0.14623E-05    0.89635E+01
    0.14637E-05    0.89721E+01
    0.14652E-05    0.89807E+01
    0.14667E-05    0.89894E+01
    0.14681E-05    0.89980E+01
    0.14696E-05    0.90067E+01
    0.14711E-05    0.90154E+01
    0.14726E-05    0.90241E+01
    0.14740E-05    0.90328E+01
    0.14755E-05    0.90415E+01
    0.14770E-05    0.90502E+01
    0.14785E-05    0.90589E+01
    0.14799E-05    0.90676E+01
    0.14814E-05    0.90764E+01
    0.14829E-05    0.90851E+01
    0.14844E-05    0.90939E+01
    0.14859E-05    0.91026E+01
    0.14874E-05    0.91114E+01
    0.14888E-05    0.91202E+01
    0.14903E-05    0.91290E+01
    0.14918E-05    0.91378E+01
    0.14933E-05    0.91466E+01
    0.14948E-05    0.91554E+01
    0.14963E-05    0.91642E+01
    0.14978E-05    0.91730E+01
    0.14993E-05    0.91819E+01
    0.15008E-05    0.91907E+01
    0.15023E-05    0.91996E+01
    0.15038E-05    0.92084E+01
    0.15053E-05    0.92173E+01
    0.15068E-05    0.92262E+01
    0.15083E-05    0.92351E+01
    0.15098E-05    0.92440E+01
    0.15113E-05    0.92529E+01
    0.15129E-05    0.92618E+01
    0.15144E-05    0.92707E+01
    0.15159E-05    0.92796E+01
    0.15174E-05    0.92886E+01
    0.15189E-05    0.92975E+01
    0.15204E-05    0.93065E+01
    0.15220E-05    0.93155E+01
    0.15235E-05    0.93244E+01
    0.15250E-05    0.93334E+01
    0.15265E-05    0.93424E+01
    0.15281E-05    0.93514E+01
    0.15296E-05    0.93604E+01
    0.15311E-05    0.93694E+01
    0.15327E-05    0.93785E+01
    0.15342E-05    0.93875E+01
    0.15357E-05    0.93966E+01
    0.15373E-05    0.94056E+01
    0.15388E-05    0.94147E+01
    0.15403E-05    0.94237E+01
    0.15419E-05    0.94328E+01
    0.15434E-05    0.94419E+01
    0.15450E-05    0.94510E+01
    0.15465E-05    0.94601E+01
    0.15481E-05    0.94692E+01
    0.15496E-05    0.94783E+01
    0.15512E-05    0.94875E+01
    0.15527E-05    0.94966E+01
    0.15543E-05    0.95058E+01
    0.15558E-05    0.95149E+01
    0.15574E-05    0.95241E+01
    0.15589E-05    0.95333E+01
    0.15605E-05    0.95424E+01
    0.15621E-05    0.95517E+01
    0.15636E-05    0.95608E+01
    0.15652E-05    0.95701E+01
    0.15667E-05    0.95793E+01
    0.15683E-05    0.95885E+01
    0.15699E-05    0.95977E+01
    0.15715E-05    0.96070E+01
    0.15730E-05    0.96163E+01
    0.15746E-05    0.96255E+01
    0.15762E-05    0.96348E+01
    0.15778E-05    0.96441E+01
    0.15793E-05    0.96534E+01
    0.15809E-05    0.96627E+01
    0.15825E-05    0.96720E+01
    0.15841E-05    0.96813E+01
    0.15857E-05    0.96906E+01
    0.15872E-05    0.97000E+01
    0.15888E-05    0.97093E+01
    0.15904E-05    0.97187E+01
    0.15920E-05    0.97280E+01
    0.15936E-05    0.97374E+01
    0.15952E-05    0.97468E+01
    0.15968E-05    0.97562E+01
    0.15984E-05    0.97656E+01
    0.16000E-05    0.97750E+01
    0.16016E-05    0.97844E+01
    0.16032E-05    0.97938E+01
    0.16048E-05    0.98032E+01
    0.16064E-05    0.98127E+01
    0.16080E-05    0.98222E+01
    0.16096E-05    0.98316E+01
    0.16112E-05    0.98411E+01
    0.16128E-05    0.98506E+01
    0.16145E-05    0.98601E+01
    0.16161E-05    0.98696E+01
    0.16177E-05    0.98791E+01
    0.16193E-05    0.98886E+01
    0.16209E-05    0.98981E+01
    0.16226E-05    0.99077E+01
    0.16242E-05    0.99172E+01
    0.16258E-05    0.99268E+01
    0.16274E-05    0.99363E+01
    0.16291E-05    0.99459E+01
    0.16307E-05    0.99555E+01
    0.16323E-05    0.99651E+01
    0.16339E-05    0.99747E+01
    0.16356E-05    0.99843E+01
    0.16372E-05    0.99939E+01
    0.16389E-05    0.10004E+02
    0.16405E-05    0.10013E+02
    0.16421E-05    0.10023E+02
    0.16438E-05    0.10032E+02
    0.16454E-05    0.10042E+02
    0.16471E-05    0.10052E+02
    0.16487E-05    0.10061E+02
    0.16504E-05    0.10071E+02
    0.16520E-05    0.10081E+02
    0.16537E-05    0.10091E+02
